handle,title,message_text_sample,localities_detected,tehran_quote,herat_quote,sulaymaniyah_quote,erbil_quote,baghdad_quote,iraq_quote,dubai_quote,istanbul_quote,hamburg_quote,berlin_quote,germany_quote,london_quote,frankfurt_quote,inferred_unit,normalized_irr_values,buy_quote,sell_quote,midpoint,freshness_indicator,parseability_score,quote_density_score,source_type,timestamp_iso,locality_name,normalized_rate_irr,quote_basis,quote_currency_guess
navasanchannel,نوسان - اعلان لحظه ای نرخ ارز و سکه,"💵 دلار آمریکا فروش 🔴 : 166,000 تومان 💵 دلار آمریکا خرید 🔵 : 165,600 تومان 💶 یورو فروش : 194,110 تومان دلار کانادا فروش 🇨🇦 : 124,100 تومان درهم امارات 🇦🇪 : 45,630 تومان سکه امامی ✴️ : 195,000,000 تومان سکه بهار آزادی ✴️ : 184,000,000 تومان ن...",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1660000.0}",166000,166000,166000.00,fresh,88,100,regional_fx_board,2026-04-28T15:30:07+00:00,Iran,1660000.0,midpoint,USD
navasanchannel,نوسان - اعلان لحظه ای نرخ ارز و سکه,"💵 دلار آمریکا فروش 🔴 : 166,000 تومان 💵 دلار آمریکا خرید 🔵 : 165,600 تومان 💶 یورو فروش : 194,110 تومان دلار کانادا فروش 🇨🇦 : 124,140 تومان درهم امارات 🇦🇪 : 45,630 تومان سکه امامی ✴️ : 195,000,000 تومان سکه بهار آزادی ✴️ : 184,000,000 تومان ن...",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1660000.0}",166000,166000,166000.00,fresh,88,100,regional_fx_board,2026-04-28T15:45:07+00:00,Iran,1660000.0,midpoint,USD
navasanchannel,نوسان - اعلان لحظه ای نرخ ارز و سکه,"💵 دلار آمریکا فروش 🔴 : 166,000 تومان 💵 دلار آمریکا خرید 🔵 : 165,600 تومان 💶 یورو فروش : 194,110 تومان دلار کانادا فروش 🇨🇦 : 124,150 تومان درهم امارات 🇦🇪 : 45,630 تومان سکه امامی ✴️ : 195,000,000 تومان سکه بهار آزادی ✴️ : 184,000,000 تومان ن...",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1660000.0}",166000,166000,166000.00,fresh,88,100,regional_fx_board,2026-04-28T16:15:08+00:00,Iran,1660000.0,midpoint,USD
exchangeratescountries,نرخ ارز ساعتی £ $ €,"گروه صرافي لندن قیمت پوند انگلستان 27/04/2026 ✓ خرید پوند حساب 196,000 ✓ فروش پوند حساب 206,000 ✓ خرید پوند نقدی 193,000 ✓ فروش پوند نقدی 203,000 ✓ فروش پوند حساب رسمی 215,000 ✓ بیشتر از مبالغ 1,000£ بدونه کارمزد ✓ خرید و فروش ارز‌دیجیتال ت...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",196000,196000,196000.00,recent,87,100,regional_fx_board,2026-04-27T09:54:38+00:00,London,1960000.0,midpoint,GBP
groupsarafilondonuk,گروه تجاری مالی لندن London,"گروه صرافي لندن قیمت پوند انگلستان 27/04/2026 ✓ خرید پوند حساب 196,000 ✓ فروش پوند حساب 206,000 ✓ خرید پوند نقدی 193,000 ✓ فروش پوند نقدی 203,000 ✓ فروش پوند حساب رسمی 215,000 ✓ بیشتر از مبالغ 1,000£ بدونه کارمزد ✓ خرید و فروش ارز‌دیجیتال ت...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",196000,196000,196000.00,recent,87,100,regional_fx_board,2026-04-27T09:49:50+00:00,London,1960000.0,midpoint,GBP
sarafionline7groupuk,Nerkh Sarafi Online 7 Group Uk,"27/04/2026 ✓ قیمت پوند انگلستان ✓ خرید نقدی پوند 190,000 ✓ فروش نقدی پوند 203,000 ✓ واریزی فوری 1 روزه ✓ خرید حسابی پوند 190,000 ✓ فروش حسابی پوند 205,000 ✓ واریزی فوری 1 روزه تماس با گروه ما؛ M. +44 7927 45 1414 ✓ قابل توجه ایرانیان ✓ پردا...",UK,,,,,,,,,,,,,,toman,"{""UK"": 1900000.0}",190000,190000,190000.00,recent,87,100,regional_fx_board,2026-04-27T09:12:34+00:00,UK,1900000.0,midpoint,USD
sarafionlineuk,Sarafi Online 7 Seven Uk,"27/04/2026 ✓ قیمت پوند انگلستان ✓ خرید نقدی پوند 190,000 ✓ فروش نقدی پوند 200,000 خرید حسابی پوند 190,000 ✓ فروش حسابی پوند 202,000 ✓ بیشتر از 1,000 پوند بدون کارمزد ✓ قابل توجه ایرانیان پرداخت فوری 1روزه برای واریزی ضروری خانواده محترم در ...",UK,,,,,,,,,,,,,,toman,"{""UK"": 1900000.0}",190000,190000,190000.00,recent,87,100,regional_fx_board,2026-04-27T15:42:34+00:00,UK,1900000.0,midpoint,USD
exchangeratescountries,نرخ ارز ساعتی £ $ €,"28/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 196,000 ‎خريد حساب ۵،۰۰۰: 194,000 ‎ خريد آنلاین ۲،۰۰۰ 192,000 ‎خر يد پوند نقدی: 190,000 ——— ‎فروش پوند نقدی:205,000 ‎فروش حساب عادی:210,000 ‎ فروش حساب فوری 215,000 ‎فروش حساب رسمی:219,000...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",,190000,,fresh,86,100,regional_fx_board,2026-04-28T08:39:09+00:00,London,1960000.0,single_value,GBP
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,"28/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 196,000 ‎خريد حساب ۵،۰۰۰: 194,000 ‎ خريد آنلاین ۲،۰۰۰ 192,000 ‎خر يد پوند نقدی: 190,000 ——— ‎فروش پوند نقدی:205,000 ‎فروش حساب عادی:210,000 ‎ فروش حساب فوری 215,000 ‎فروش حساب رسمی:219,000...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",,190000,,fresh,86,100,regional_fx_board,2026-04-28T08:39:09+00:00,London,1960000.0,single_value,GBP
nerkh_uk,نرخ ارز Nerkh_Uk,"28/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 196,000 ‎خريد حساب ۵،۰۰۰: 194,000 ‎ خريد آنلاین ۲،۰۰۰ 192,000 ‎خر يد پوند نقدی: 190,000 ——— ‎فروش پوند نقدی:205,000 ‎فروش حساب عادی:210,000 ‎ فروش حساب فوری 215,000 ‎فروش حساب رسمی:219,000...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",,190000,,fresh,86,100,regional_fx_board,2026-04-28T08:39:09+00:00,London,1960000.0,single_value,GBP
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,"28/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 196,000 ‎خريد حساب ۵،۰۰۰: 194,000 ‎ خريد آنلاین ۲،۰۰۰ 192,000 ‎خر يد پوند نقدی: 190,000 ——— ‎فروش پوند نقدی:205,000 ‎فروش حساب عادی:210,000 ‎ فروش حساب فوری 215,000 ‎فروش حساب رسمی:219,000...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",,190000,,fresh,86,100,regional_fx_board,2026-04-28T08:39:09+00:00,London,1960000.0,single_value,GBP
sarafionlineuk,Sarafi Online 7 Seven Uk,"28/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 196,000 ‎خريد حساب ۵،۰۰۰: 194,000 ‎ خريد آنلاین ۲،۰۰۰ 192,000 ‎خر يد پوند نقدی: 190,000 ——— ‎فروش پوند نقدی:205,000 ‎فروش حساب عادی:210,000 ‎ فروش حساب فوری 215,000 ‎فروش حساب رسمی:219,000...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",,190000,,fresh,86,100,regional_fx_board,2026-04-28T08:33:51+00:00,London,1960000.0,single_value,GBP
exchangeratescountries,نرخ ارز ساعتی £ $ €,"گروه صرافي لندن قیمت پوند انگلستان 26/04/2026 ✓ خرید پوند حساب 196,000 ✓ فروش پوند حساب 206,000 ✓ خرید پوند نقدی 191,000 ✓ فروش پوند نقدی 201,000 ✓ فروش پوند حساب رسمی 215,000 ✓ بیشتر از مبالغ 1,000£ بدونه کارمزد ✓ خرید و فروش ارز‌دیجیتال ت...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",196000,196000,196000.00,recent,84,100,regional_fx_board,2026-04-26T10:47:45+00:00,London,1960000.0,midpoint,GBP
gold_mesghal,👎💰 تحلیل تکنیکال آبشده نقدی رسمی و غیررسمی Gold_Mesghal 💰👍,"نرخ فروش #دلار ، #ارز ، #سکه و #طلا در بازار -- تغییر نسبت به دیروز - درصد 💵 دلار: 159,210 تومان 2650 🔼 %1.69+ 💶 یورو: 186,620 تومان 3310 🔼 %1.81+ 💷 پوند: 215,530 تومان 3760 🔼 %1.78+ ‏ 🇨🇦 دلار کانادا: 116,840 تومان 2240 🔼 %1.95+ ‏ 🇦🇺 دلار ا...",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1729150.0}",159210,186620,172915.00,fresh,84,100,regional_fx_board,2026-04-27T17:17:25+00:00,Iran,1729150.0,midpoint,USD
groupsarafilondonuk,گروه تجاری مالی لندن London,"گروه صرافي لندن قیمت پوند انگلستان 26/04/2026 ✓ خرید پوند حساب 196,000 ✓ فروش پوند حساب 206,000 ✓ خرید پوند نقدی 193,000 ✓ فروش پوند نقدی 203,000 ✓ فروش پوند حساب رسمی 215,000 ✓ بیشتر از مبالغ 1,000£ بدونه کارمزد ✓ خرید و فروش ارز‌دیجیتال ت...",London,,,,,,,,,,,,1960000.00,,toman,"{""London"": 1960000.0}",196000,196000,196000.00,recent,84,100,regional_fx_board,2026-04-26T10:45:36+00:00,London,1960000.0,midpoint,GBP
sarafionline7groupuk,Nerkh Sarafi Online 7 Group Uk,"26/04/2026 ✓ قیمت پوند انگلستان ✓ خرید نقدی پوند 190,000 ✓ فروش نقدی پوند 200,000 ✓ واریزی فوری 1 روزه ✓ خرید حسابی پوند 190,000 ✓ فروش حسابی پوند 205,000 ✓ واریزی فوری 1 روزه تماس با گروه ما؛ M. +44 7927 45 1414 ✓ قابل توجه ایرانیان ✓ پردا...",UK,,,,,,,,,,,,,,toman,"{""UK"": 1900000.0}",190000,190000,190000.00,recent,84,100,regional_fx_board,2026-04-26T08:49:08+00:00,UK,1900000.0,midpoint,USD
sarafionlineuk,Sarafi Online 7 Seven Uk,"25/04/2026 ✓ قیمت پوند انگلستان ✓ خرید نقدی پوند 185,000 ✓ فروش نقدی پوند 198,000 خرید حسابی پوند 190,000 ✓ فروش حسابی پوند 200,000 ✓ بیشتر از 1,000 پوند بدون کارمزد ✓ قابل توجه ایرانیان پرداخت فوری 1روزه برای واریزی ضروری خانواده محترم در ...",UK,,,,,,,,,,,,,,toman,"{""UK"": 1850000.0}",185000,185000,185000.00,recent,84,100,regional_fx_board,2026-04-25T17:48:34+00:00,UK,1850000.0,midpoint,USD
exchangeratescountries,نرخ ارز ساعتی £ $ €,"27/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 193,000 ‎ خريد آنلاین ۲،۰۰۰ 190,000 ‎خر يد پوند نقدی: 185,000 ——— ‎فروش پوند نقدی:204,000 ‎فروش حساب عادی:205,000 ‎ فروش حساب فوری 210,000 ‎فروش حساب رسمی:215,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,185000,,recent,82,100,regional_fx_board,2026-04-27T09:10:00+00:00,London,1950000.0,single_value,GBP
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,"27/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 193,000 ‎ خريد آنلاین ۲،۰۰۰ 190,000 ‎خر يد پوند نقدی: 185,000 ——— ‎فروش پوند نقدی:204,000 ‎فروش حساب عادی:205,000 ‎ فروش حساب فوری 210,000 ‎فروش حساب رسمی:215,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,185000,,recent,82,100,regional_fx_board,2026-04-27T09:10:00+00:00,London,1950000.0,single_value,GBP
nerkh_uk,نرخ ارز Nerkh_Uk,"27/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 193,000 ‎ خريد آنلاین ۲،۰۰۰ 190,000 ‎خر يد پوند نقدی: 185,000 ——— ‎فروش پوند نقدی:204,000 ‎فروش حساب عادی:205,000 ‎ فروش حساب فوری 210,000 ‎فروش حساب رسمی:215,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,185000,,recent,82,100,regional_fx_board,2026-04-27T09:10:00+00:00,London,1950000.0,single_value,GBP
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,"27/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 193,000 ‎ خريد آنلاین ۲،۰۰۰ 190,000 ‎خر يد پوند نقدی: 185,000 ——— ‎فروش پوند نقدی:204,000 ‎فروش حساب عادی:205,000 ‎ فروش حساب فوری 210,000 ‎فروش حساب رسمی:215,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,185000,,recent,82,100,regional_fx_board,2026-04-27T09:10:00+00:00,London,1950000.0,single_value,GBP
sarafionlineuk,Sarafi Online 7 Seven Uk,"27/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 193,000 ‎ خريد آنلاین ۲،۰۰۰ 190,000 ‎خر يد پوند نقدی: 185,000 ——— ‎فروش پوند نقدی:204,000 ‎فروش حساب عادی:205,000 ‎ فروش حساب فوری 210,000 ‎فروش حساب رسمی:215,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,185000,,recent,82,100,regional_fx_board,2026-04-27T09:01:58+00:00,London,1950000.0,single_value,GBP
exchangeratescountries,نرخ ارز ساعتی £ $ €,"26/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 190,000 ‎ خريد آنلاین ۲،۰۰۰ 185,000 ‎خر يد پوند نقدی: 180,000 ——— ‎فروش پوند نقدی:200,000 ‎فروش حساب عادی:203,000 ‎ فروش حساب فوری 205,000 ‎فروش حساب رسمی:210,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,180000,,recent,79,100,regional_fx_board,2026-04-26T08:46:22+00:00,London,1950000.0,single_value,GBP
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,"26/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 190,000 ‎ خريد آنلاین ۲،۰۰۰ 185,000 ‎خر يد پوند نقدی: 180,000 ——— ‎فروش پوند نقدی:200,000 ‎فروش حساب عادی:203,000 ‎ فروش حساب فوری 205,000 ‎فروش حساب رسمی:210,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,180000,,recent,79,100,regional_fx_board,2026-04-26T08:46:22+00:00,London,1950000.0,single_value,GBP
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,"26/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 190,000 ‎ خريد آنلاین ۲،۰۰۰ 185,000 ‎خر يد پوند نقدی: 180,000 ——— ‎فروش پوند نقدی:200,000 ‎فروش حساب عادی:203,000 ‎ فروش حساب فوری 205,000 ‎فروش حساب رسمی:210,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,180000,,recent,79,100,regional_fx_board,2026-04-26T08:46:22+00:00,London,1950000.0,single_value,GBP
sarafionlineuk,Sarafi Online 7 Seven Uk,"26/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 195,000 ‎خريد حساب ۵،۰۰۰: 190,000 ‎ خريد آنلاین ۲،۰۰۰ 185,000 ‎خر يد پوند نقدی: 180,000 ——— ‎فروش پوند نقدی:200,000 ‎فروش حساب عادی:203,000 ‎ فروش حساب فوری 205,000 ‎فروش حساب رسمی:210,000...",London,,,,,,,,,,,,1950000.00,,toman,"{""London"": 1950000.0}",,180000,,recent,79,100,regional_fx_board,2026-04-26T08:44:07+00:00,London,1950000.0,single_value,GBP
aghayebazar_official,آقای بازار، نرخ لحظه ای دلار، یورو، تتر، بیت کوین، ارز، سکه و طلا,"#نرخ_ارز #سکه #طلا #دلار #بیتکوین ☸️ دلار آمريکا : 1,653,700 ریال ☸️ یورو: 1,954,100 ریال ☸️ درهم آمارات: 450,470 ریال ☸️ پوند انگلیس: 2,243,000 ریال ☸️ لیر ترکیه: 37,700 ریال ☸️ فرانک سوئیس: 2,138,200 ریال ☸️ یوان چین: 241,800 ریال ☸️ ین ژ...",Turkey|UK,,,,,,,,,,,,,,rial,"{""Turkey"": 2400713.25}",,,,old,76,100,regional_market_channel,2026-02-26T14:23:03+00:00,Turkey,2400713.25,single_value,AED
aghayebazar_official,آقای بازار، نرخ لحظه ای دلار، یورو، تتر، بیت کوین، ارز، سکه و طلا,"#نرخ_ارز #سکه #طلا #دلار #بیتکوین ☸️ دلار آمريکا : 1,653,700 ریال ☸️ یورو: 1,954,100 ریال ☸️ درهم آمارات: 450,470 ریال ☸️ پوند انگلیس: 2,243,000 ریال ☸️ لیر ترکیه: 37,700 ریال ☸️ فرانک سوئیس: 2,138,200 ریال ☸️ یوان چین: 241,800 ریال ☸️ ین ژ...",Turkey|UK,,,,,,,,,,,,,,rial,"{""Turkey"": 2400713.25}",,,,old,76,100,regional_market_channel,2026-02-26T15:31:21+00:00,Turkey,2400713.25,single_value,AED
aghayebazar_official,آقای بازار، نرخ لحظه ای دلار، یورو، تتر، بیت کوین، ارز، سکه و طلا,"#نرخ_ارز #سکه #طلا #دلار #بیتکوین ☸️ دلار آمريکا : 1,653,700 ریال ☸️ یورو: 1,954,100 ریال ☸️ درهم آمارات: 450,470 ریال ☸️ پوند انگلیس: 2,243,000 ریال ☸️ لیر ترکیه: 37,700 ریال ☸️ فرانک سوئیس: 2,138,200 ریال ☸️ یوان چین: 241,800 ریال ☸️ ین ژ...",Turkey|UK,,,,,,,,,,,,,,rial,"{""Turkey"": 2400713.25}",,,,old,76,100,regional_market_channel,2026-02-26T15:31:21+00:00,Turkey,2400713.25,single_value,AED
aghayebazar_official,آقای بازار، نرخ لحظه ای دلار، یورو، تتر، بیت کوین، ارز، سکه و طلا,"#نرخ_ارز #سکه #طلا #دلار #بیتکوین ☸️ دلار آمريکا : 1,653,700 ریال ☸️ یورو: 1,954,100 ریال ☸️ درهم آمارات: 450,470 ریال ☸️ پوند انگلیس: 2,243,000 ریال ☸️ لیر ترکیه: 37,700 ریال ☸️ فرانک سوئیس: 2,138,200 ریال ☸️ یوان چین: 241,800 ریال ☸️ ین ژ...",Turkey|UK,,,,,,,,,,,,,,rial,"{""Turkey"": 2400713.25}",,,,old,76,100,regional_market_channel,2026-02-26T15:47:53+00:00,Turkey,2400713.25,single_value,AED
aghayebazar_official,آقای بازار، نرخ لحظه ای دلار، یورو، تتر، بیت کوین، ارز، سکه و طلا,"#نرخ_ارز #سکه #طلا #دلار #بیتکوین ☸️ دلار آمريکا : 1,653,700 ریال ☸️ یورو: 1,954,100 ریال ☸️ درهم آمارات: 450,470 ریال ☸️ پوند انگلیس: 2,243,000 ریال ☸️ لیر ترکیه: 37,700 ریال ☸️ فرانک سوئیس: 2,138,200 ریال ☸️ یوان چین: 241,800 ریال ☸️ ین ژ...",Turkey|UK,,,,,,,,,,,,,,rial,"{""Turkey"": 2400713.25}",,,,old,76,100,regional_market_channel,2026-02-26T16:16:09+00:00,Turkey,2400713.25,single_value,AED
